"hauljoin","year","start_longitude","end_longitude","start_latitude","end_latitude","vessel","cruise","haul","btemp","area","sponge","coral","pen","lon","lat","bdepth","slope","speed","tmax","BPI","a_bering_sk","a_mud_sk","a_ak_sk","a_aleut_sk","ej_atf","j_atf","a_atf","a_kam","a_turbo","ej_fhs","j_fhs","a_fhs","j_dover","a_dover","ej_rex","j_rex","a_rex","j_yfs","a_yfs","ej_nrs","j_nrs","a_nrs","a_srs","a_plaice","ej_sable","j_sable","a_sable","a_yil","a_great","a_bigmouth","ej_pcod","j_pcod","a_pcod","ej_poll","j_poll","a_poll","a_atka","a_ssth","a_rebs_sp","a_rougheye","a_blackspot","ej_pop","j_pop","a_pop","a_silvergray","a_darkrf","a_duskyrf","a_yellowtail","a_blackrf","a_northernrf","a_redstripe","a_yelloweye","a_redband","a_harlequin","a_sharpchin","a_shortraker","Zone","Folds"
1139025,2002,176.233,176.21519,52.12526,52.1316,143,200201,140,4,0.023418792,0,0,0,-1980682.07360865,686572.306057796,299.084803263346,10.6128781636556,0.0071716137851278,78.0561752319336,57.327107111613,0,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,66,3,0,2,0,0,0,0,17168,0,0,0,0,0,1,0,0,0,0,0,0,"C","C"
1139026,2002,176.1136,176.0997,52.19376,52.19918,143,200201,141,4,0.01909698,1,0,0,-1984348.74027532,697405.63939113,164.280548095703,5.18616724014282,0.00640765274874866,96.4665756225586,-13.9250907897949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,51,0,0,7,8253,0,0,0,0,0,8,329,0,0,0,0,0,698,0,0,0,0,0,0,"C","F"
1139028,2002,-173.80991,-173.82899,52.31353,52.31163,143,200201,143,4.6,0.02155077,1,0,0,-1337348.74027532,456905.639391129,110.574312845866,0.125431194901466,0.0117867896333337,29.0505714416504,-0.771722664435705,0,0,0,0,2,134,56,0,0,0,1,6,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"F","N"
1139044,2002,-173.6433,-173.66161,52.31363,52.31899,143,200201,144,3.7,0.024055008,1,1,0,-1326015.40694199,453238.972724463,376.5634765625,5.65876960754395,0.0121080403526624,18.1225802103678,48.8287865320841,0,0,0,0,0,0,0,4,28,0,0,0,1,2,0,0,30,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,6,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,"F","M"
1139029,2002,-173.6711,-173.6636,52.25776,52.26931,143,200201,145,4.4,0.023651216,1,1,1,-1329015.40694199,448572.306057796,139.48817952474,1.24347978830338,0.00862095504999161,26.1458511352539,-3.88964027166367,0,0,0,0,0,5,4,0,0,3,26,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"F","G"
1139030,2002,-173.8006,-173.78239,52.26528,52.26017,143,200201,146,4.3,0.022786467,0,1,1,-1336682.07360866,450572.306057796,126.305399576823,0.943306982517242,0.00649964343756437,28.0473384857178,-3.51278487841288,0,0,0,0,7,13,1,0,0,0,40,49,0,0,0,0,18,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,3,0,2,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"F","R"
1139031,2002,-173.91251,-173.8925,52.20129,52.20184,143,200201,147,4.6,0.023181668,1,0,0,-1346348.74027532,446905.639391129,176.727294921875,0.32581419746081,0.00527305606131752,32.1876201629639,22.0166759490967,0,0,0,0,0,3,48,0,0,2,240,77,0,0,0,1,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,36,2,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,"F","M"
1139032,2002,-173.57539,-173.5937,52.47118,52.46576,143,200201,148,3.6,0.023123099,1,1,0,-1317015.40694199,468572.306057796,231.128753662109,4.821919520696,0.03829375654459,43.4611422220866,-66.9968236287435,0,0,0,0,0,2,9,2,0,0,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,24,48,965,0,0,0,0,0,396,0,0,0,0,0,0,"F","Q"
1139049,2002,-173.5508,-173.571,52.50409,52.5017,143,200201,149,3.6,0.020559253,1,1,0,-1314348.74027532,471905.639391129,291.530008951823,6.83420340220133,0.0481012823681037,42.3650321960449,-0.476427396138509,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,1243,0,0,0,0,0,0,0,0,0,0,0,0,"G","O"
1139033,2002,-173.4931,-173.4769,52.51318,52.52096,143,200201,150,3.6,0.024235803,1,1,0,-1308848.74027532,471905.639391129,233.020301818848,1.79721039533615,0.0530116092413664,52.3287448883057,-52.2539691925049,0,0,0,0,0,1,24,6,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,43,65,2037,0,0,0,0,0,0,0,0,0,0,0,0,"G","K"
1139034,2002,-173.3195,-173.2993,52.56122,52.56121,143,200201,151,3.5,0.023101872,1,1,0,-1295848.74027532,472905.639391129,215.359786987305,1.14167237281799,0.0485649704933167,63.7937850952148,-23.5878419876099,0,0,0,0,0,11,44,0,0,0,0,0,0,0,0,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,4,11,0,0,0,0,0,0,0,0,0,0,0,0,"G","L"
1139035,2002,-172.5851,-172.5907,52.48143,52.46984,143,200201,152,3.4,0.023441132,0,0,0,-1251682.07360866,450238.972724463,443.854695638021,4.86596155166626,0.0379914479951064,75.5217946370443,92.0329818725586,0,0,0,0,0,0,0,5,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,"G","L"
1139036,2002,-172.55589,-172.57539,52.48908,52.48467,143,200201,153,3.5,0.022575032,1,0,0,-1249848.74027532,450905.639391129,419.757507324219,4.65377330780029,0.0318303257226944,80.632137298584,60.91575050354,0,0,0,0,0,0,0,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,"G","L"
1139037,2002,-172.3656,-172.3844,52.63917,52.6335,143,200201,154,3.7,0.024028905,1,0,0,-1232848.74027532,462905.639391129,408.804931640625,2.24367988109589,0.037759430706501,96.1268081665039,13.1598391532898,0,0,0,0,0,0,1,10,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"H","C"
1139038,2002,-172.2731,-172.26241,52.6452,52.65639,143,200201,155,3.7,0.023610015,1,1,0,-1225015.40694199,462572.306057796,392.278523763021,1.97457321484884,0.0447144272426764,103.505594889323,-12.247084458669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7,"H","N"
1139039,2002,-172.74699,-172.7473,52.331,52.34366,143,200201,156,3.6,0.024468675,1,0,0,-1266348.74027532,438405.639391129,461.790069580078,3.53530621528625,0.0471923518925905,114.289512634277,66.3888626098633,0,6,0,0,0,0,0,7,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"G","C"
1139040,2002,-172.2057,-172.2193,52.20986,52.219,143,200201,157,4.2,0.024340374,1,1,0,-1235015.40694199,415238.972724463,351.039927164714,1.40479648113251,0.0727003241578738,136.205070495605,6.302059729894,0,0,0,0,0,0,25,6,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Q","B"
1139041,2002,-173.8212,-173.8008,52.41364,52.41279,143,200201,158,4,0.023486364,0,0,0,-1333848.74027532,466905.639391129,130.020782470703,0.289954632520676,0.0290107997134328,42.6961193084717,-21.6894721984863,0,0,0,0,0,3,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,45,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"F","G"
1139042,2002,-173.7739,-173.7567,52.43986,52.43696,143,200201,159,3.5,0.02096783,1,0,0,-1329848.74027532,468905.639391129,256.098762512207,6.01371192932129,0.0376171842217445,40.1566905975342,1.25670719146729,0,0,0,0,0,0,6,11,0,0,0,8,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,617,0,0,0,0,0,0,0,1715,0,0,0,0,0,0,0,0,0,0,0,0,"F","G"
1139050,2002,-173.9167,-173.8961,51.83949,51.84083,143,200201,160,4.2,0.02377137,1,1,0,-1358348.74027532,408405.639391129,375.337448120117,7.3340653181076,0.0227033789269626,21.7728295326233,74.8059258460999,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,13,1,25,109,0,0,0,0,7,0,0,0,0,0,0,0,0,0,1,0,42,"Q","M"
1139051,2002,-173.8727,-173.8586,51.96561,51.96494,143,200201,161,5,0.016156296,1,1,0,-1351848.74027532,420905.639391129,80.814395904541,0.382576674222946,0.0443310867995024,63.7502841949463,-1.48767006397247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,15,6,9,0,0,0,0,9,0,0,0,7,0,0,0,0,324,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,"Q","N"
1139053,2002,-172.5542,-172.56551,52.06036,52.07051,143,200201,163,4.5,0.02207214,1,1,0,-1262348.74027532,405905.639391129,327.191986083984,2.29207221666972,0.131683041652044,366.793263753255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,27,0,0,0,3,20,0,0,1,528,0,0,0,0,1,1,1,0,0,0,0,0,34,0,0,0,0,0,0,"Q","C"
1139054,2002,-172.4287,-172.412,52.09404,52.10057,143,200201,164,4.3,0.022278171,1,1,0,-1252015.40694199,406572.306057796,161.662587483724,0.462026049693425,0.165596142411232,237.207661946615,-1.21367839972178,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,5,0,0,0,0,0,0,0,0,87,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Q","T"
1139055,2002,-172.4776,-172.4588,52.12809,52.13261,143,200201,165,4.3,0.021519108,1,1,0,-1254348.74027532,410905.639391129,165.638320922852,0.375045284628868,0.138340358932813,246.156443277995,-1.00093126296997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,2,0,0,0,267,0,0,0,0,157,213,72,0,0,0,0,0,2,0,0,0,0,0,0,"Q","T"
1139056,2002,-172.46201,-172.4437,52.18089,52.17425,143,200201,166,4.4,0.024214398,1,1,0,-1251682.07360866,415572.306057796,193.370839436849,0.549236873785655,0.128786459565163,196.265497843424,7.93933852513631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,14,7,0,0,49,10,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"Q","L"
1139003,2002,-172.12469,-172.12019,52.23826,52.25042,143,200201,167,4.2,0.022269032,1,1,0,-1228015.40694199,416572.306057796,365.982625325521,0.927838544050852,0.129503088692824,121.721654256185,2.59760121628642,0,0,0,1,0,0,6,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,39,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"Q","K"
1139057,2002,-172.43629,-172.4173,52.18137,52.17674,143,200201,168,4.5,0.021019014,1,1,0,-1250015.40694199,415238.972724463,203.401234944661,0.409591436386108,0.129535302519798,188.819447835286,9.40089575449626,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,7,11,0,0,113,10,0,0,0,0,5,3,55,0,0,0,0,0,0,0,0,0,0,0,0,"Q","Q"
1139058,2002,-172.6768,-172.65891,52.15977,52.15341,143,200201,169,3.7,0.02440495,1,1,0,-1266682.07360866,417572.306057796,173.685740152995,1.67496021588643,0.0860179041822751,297.625671386719,-15.3580312728882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Q","B"
1139007,2002,-172.8311,-172.8215,52.20927,52.20303,143,200201,170,3.5,0.015404565,0,1,0,-1275348.74027532,425405.639391129,162.453804016113,0.560564398765564,0.0673456154763699,307.473236083984,0.828319013118744,0,0,3,0,0,0,10,2,2,0,0,0,0,0,0,0,0,0,0,0,3,17,0,0,0,0,1,0,0,0,0,0,23,0,0,3356,1284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Q","K"
1139059,2002,-172.8829,-172.86349,52.26297,52.25887,143,200201,171,3.5,0.021813522,1,0,0,-1276682.07360866,432572.306057796,181.759384155273,2.19793677330017,0.0723115230600039,187.191965738932,-30.6630884806315,0,0,0,0,0,0,11,12,0,0,0,0,0,0,0,0,0,0,0,0,2,75,0,0,0,0,0,3,0,0,0,0,1,0,0,0,331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"G","G"
1139060,2002,-172.9827,-172.9644,52.2497,52.24408,143,200201,172,3.9,0.021845123,1,1,0,-1284015.40694199,433238.972724463,140.871536254883,0.386014580726624,0.0589726244409879,141.49585723877,-12.9754797617594,0,0,0,0,0,10,23,0,0,0,0,0,0,0,0,0,0,0,0,0,9,24,0,0,0,0,0,1,0,0,0,4,15,0,0,2,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"G","H"
1139061,2002,-173.38651,-173.3974,52.24573,52.23499,143,200201,173,4.6,0.022779249,1,0,0,-1311682.07360866,440238.972724463,107.904688517253,0.204327563444773,0.0204263708243767,41.946839650472,0.905650727450848,0,0,0,0,0,11,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"G","A"
1139063,2002,-173.3849,-173.3645,52.29384,52.29255,143,200201,175,3.6,0.02307299,1,0,0,-1308848.74027532,445905.639391129,368.187759399414,6.12292861938477,0.0182201582938433,27.194354057312,68.0007743835449,0,0,0,0,0,0,4,5,1,0,0,1,2,0,0,0,34,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,76,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,"G","K"
1139064,2002,-173.2471,-173.267,52.28437,52.28753,143,200201,176,3.6,0.023906918,1,0,0,-1301348.74027532,442405.639391129,331.83984375,5.48623669147491,0.0210491749458015,26.721773147583,33.1797844171524,0,0,0,0,0,0,0,0,13,0,0,0,2,0,0,0,14,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,20,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,7,"G","G"
1139065,2002,-173.1851,-173.2052,52.26885,52.26884,143,200201,177,3.6,0.021645328,1,0,0,-1297848.74027532,439905.639391129,266.952026367188,5.21218824386597,0.02101412974298,31.4513168334961,-1.4329240322113,0,0,0,0,0,1,7,0,2,0,2,6,0,0,0,2,9,0,0,0,0,12,0,0,0,0,1,0,0,0,0,0,0,0,0,28,1,1,0,0,0,0,3,172,0,0,0,0,0,0,0,0,0,0,0,1,"G","Q"
1139066,2002,-173.14729,-173.16769,52.25407,52.25659,143,200201,178,4.1,0.021188464,1,0,0,-1295682.07360866,437572.306057796,159.97834777832,2.49130618572235,0.0216501162697872,34.6042683919271,-25.3707574208577,0,0,0,0,0,3,85,9,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,23,0,0,0,0,1,9,9,0,0,0,0,0,1,0,0,0,0,0,0,"G","H"
1139067,2002,-173.1165,-173.1368,52.24846,52.2509,143,200201,179,4.1,0.022188675,1,0,0,-1294015.40694199,436238.972724463,137.268208821615,1.05787434180578,0.0212413693467776,45.6080805460612,-14.901562054952,0,0,0,0,0,19,124,25,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,8,9,0,0,0,199,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"G","I"
1139068,2002,-173.06059,-173.0811,52.24917,52.2486,143,200201,180,3.8,0.02161554,1,0,0,-1290348.74027532,434905.639391129,137.402938842773,0.623475790023804,0.0279140857358774,74.5061187744141,-18.5556100209554,0,0,0,0,0,6,58,8,0,0,0,1,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,1,7,0,0,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"G","I"
1139069,2002,-173.1228,-173.1416,52.27528,52.27076,143,200201,181,3.5,0.02292942,1,0,0,-1293848.74027532,438905.639391129,252.442123413086,5.15646982192993,0.0228941394016147,36.4389362335205,-16.765350818634,0,0,0,0,0,1,8,12,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,39,1,0,0,0,0,0,0,1479,0,0,0,0,0,0,0,0,0,0,0,0,"G","O"
1139070,2002,-173.09129,-173.11099,52.27947,52.27808,143,200201,182,3.5,0.02266117,1,0,1,-1291348.74027532,438905.639391129,277.487777709961,5.22220834096273,0.0237539503723383,50.5740674336751,-22.0404183069865,0,0,0,0,0,0,1,9,0,0,1,20,0,1,0,0,21,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,272,0,0,0,0,0,0,0,1983,0,0,0,0,0,0,0,0,0,0,0,0,"G","H"
1139071,2002,-173.1051,-173.1252,52.29365,52.29208,143,200201,183,3.6,0.023512675,0,0,0,-1291848.74027532,440905.639391129,422.206771850586,3.76764178276062,0.0219939406961203,43.7051620483398,55.0474147796631,0,0,0,0,0,0,0,8,4,0,0,0,1,0,0,0,18,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,4,0,0,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,1,"G","J"
1138956,2002,-172.6488,-172.6646,52.38643,52.37901,143,200201,184,4,0.02276876,0,0,0,-1258682.07360866,441238.972724463,236.393010457357,1.62957179546356,0.0460956084231536,95.2018814086914,6.11517715454102,0,0,0,0,0,4,448,0,0,0,0,0,0,0,0,0,4,0,0,0,0,19,0,0,0,0,1,0,0,0,0,0,0,0,0,213,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"G","T"
1138958,2002,-170.6667,-170.65849,52.38787,52.37698,143,200201,187,4.4,0.02375552,1,0,0,-1127348.74027532,405405.639391129,290.268798828125,0.574143618345261,0.0489129833877087,95.5761222839355,0.465867251157761,0,0,0,0,0,3,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,14,0,0,0,0,0,1,0,0,0,0,0,0,"R","B"
1139004,2002,-170.6507,-170.6676,52.33792,52.34129,143,200201,188,4.6,0.018445832,1,1,0,-1127848.74027532,400905.639391129,241.222816467285,1.66550230979919,0.0334797706454992,164.919418334961,-5.42605698108673,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,93,0,0,0,0,0,0,0,0,0,0,0,0,"R","J"
1138959,2002,-170.65891,-170.6783,52.27913,52.27686,143,200201,189,4.9,0.021228143,1,1,0,-1130682.07360866,394572.306057796,157.671010335286,0.715792655944824,0.0307442223032316,291.525329589844,-6.71568584442139,0,0,1,0,0,14,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,47,27,15,0,0,0,0,0,4,0,0,0,0,0,0,"R","G"
1138960,2002,-170.6044,-170.5967,52.26608,52.27702,143,200201,190,4.6,0.02295267,1,1,0,-1126348.74027532,392405.639391129,239.107963562012,2.40015661716461,0.0355233065783978,152.409873962402,-25.7825241088867,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1,44,0,0,0,0,0,0,0,0,0,0,0,0,"R","P"
1138961,2002,-170.6404,-170.62199,52.5322,52.53643,143,200201,191,5.3,0.022162816,1,0,0,-1120848.74027532,420905.639391129,138.267509460449,1.8528174161911,0.0385229717940092,157.721206665039,-13.7863416671753,0,0,0,0,0,8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,1,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"R","Q"
1138962,2002,-170.6825,-170.66499,52.51563,52.52039,143,200201,192,5.2,0.020021738,1,1,0,-1124348.74027532,419905.639391129,143.831217447917,1.72512193520864,0.0438005688289801,171.298685709635,-19.0071328481038,0,0,0,0,0,5,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,7,0,0,0,2,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"R","L"
1138963,2002,-170.75729,-170.73959,52.47648,52.47747,143,200201,193,4.9,0.019852435,1,0,0,-1130348.74027532,416905.639391129,255.349116007487,2.02044145266215,0.0476587029794852,151.305587768555,12.7103745142619,0,0,0,0,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,25,0,0,0,0,0,1,0,0,0,0,0,0,"R","S"
1138966,2002,-170.54311,-170.53011,52.41195,52.4209,143,200201,196,4.2,0.02123748,1,0,0,-1117682.07360866,407238.972724463,410.940338134766,1.3858524163564,0.0288408771157265,67.3922398885091,2.91556354363759,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3,"R","H"
1138967,2002,-170.5854,-170.5815,52.37777,52.39033,143,200201,197,4.3,0.02573868,1,0,0,-1122015.40694199,404572.306057796,369.044789632161,1.45678345362345,0.0362124852836132,67.5458755493164,-3.36464416980743,0,0,0,0,0,1,13,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,4,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,"R","B"
1138968,2002,-170.6192,-170.6228,52.40938,52.39753,143,200201,198,4.4,0.02357238,1,0,0,-1124015.40694199,407572.306057796,318.560231526693,0.784440159797668,0.050057644645373,87.6147054036458,-1.5499666929245,0,0,0,0,0,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,5,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,"R","E"
1139000,2002,-170.7108,-170.6904,52.34306,52.34257,143,200201,199,4.9,0.023828135,1,1,0,-1130848.74027532,401905.639391129,228.814483642578,0.991407752037048,0.0284516075626016,199.662986755371,1.59941214323044,0,0,0,1,0,3,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,1,0,0,0,1,147,0,0,0,0,0,1,0,0,0,0,0,0,"R","I"
1138969,2002,-171.11659,-171.11929,52.49081,52.47939,143,200201,200,4.5,0.021599235,1,1,0,-1154348.74027532,424405.639391129,323.218704223633,3.94688701629639,0.0651230104267597,214.687103271484,8.09538149833679,0,0,0,0,0,0,501,146,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,107,0,0,0,0,0,1,0,0,0,0,0,0,"R","D"
1138970,2002,-172.61481,-172.6107,52.39179,52.4004,143,200201,201,4.4,0.01660968,0,1,0,-1255848.74027532,441905.639391129,135.417583465576,2.53273069858551,0.0478749461472034,81.5070304870605,-33.405689239502,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9,12,0,0,0,0,0,3,0,0,0,1,15,0,0,2,574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"G","E"
1139009,2002,-172.6382,-172.6403,52.39138,52.40401,143,200201,202,3.6,0.024947162,1,0,0,-1257348.74027532,442405.639391129,238.15552520752,4.42098593711853,0.0478335674852133,79.454662322998,3.99884080886841,0,0,0,0,0,2,236,126,0,0,0,0,0,0,0,0,4,0,0,0,0,24,0,0,0,0,1,0,0,0,0,0,0,0,0,462,5,0,0,0,0,0,0,1786,0,0,0,0,0,0,0,0,0,0,0,0,"G","P"
1138971,2002,-172.36749,-172.38741,52.55869,52.56197,143,200201,203,4,0.02366355,1,1,0,-1235015.40694199,455238.972724463,213.008677164714,0.980754335721334,0.0412251328428586,182.85676574707,2.46378997713327,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16,0,0,0,1,0,0,0,0,14,10,489,0,0,0,0,0,0,0,0,0,0,0,0,"G","E"
1138972,2002,-172.3567,-172.3468,52.56803,52.55692,143,200201,204,3.9,0.021322296,1,1,0,-1233348.74027532,454905.639391129,212.053838094076,1.72498760620753,0.0421457154055436,177.214096069336,-3.31457269191742,0,0,0,0,0,6,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2,218,0,0,0,0,0,0,0,0,0,0,0,0,"G","P"
1138973,2002,-172.1066,-172.093,52.53051,52.52872,143,200201,205,3.5,0.01646016,1,1,0,-1217848.74027532,446905.639391129,372.507247924805,1.6675825715065,0.0660544112324715,132.78067779541,2.47836631536484,0,0,0,0,0,0,2,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,"H","E"
1138974,2002,-172.2641,-172.2655,52.50866,52.52116,143,200201,206,3.7,0.024097974,1,1,0,-1229348.74027532,448405.639391129,219.70011138916,0.873277544975281,0.0618970021605492,166.061676025391,-13.335857629776,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,1,3,6,0,0,0,0,0,0,0,0,0,0,0,0,"H","H"
